show_id,Type,title,director,Country,date added,rating,duration,listed_in
s4726,Movie,hAiDER,Vishal Bhardwaj,India,08/02/2018,TV-MA,154 min,"Dramas, International Movies, Romantic Movies"
s4727,Movie,HIGHWAY,Imtiaz Ali,India,08/02/2018,TV-14,127 min,"Action & Adventure, Dramas, International Movies"
s4728,Movie,i HATE LUV sTORYS,Punit Malhotra,India,08/02/2018,TV-14,128 min,"Comedies, International Movies, Music & Musicals"
s4729,Movie,JokeR,Shirish Kunder,India,08/02/2018,TV-PG,98 min,"Comedies, International Movies, Music & Musicals"
s4730,Movie,MAIn AURR MRS. KhANnA,Prem Soni,India,08/02/2018,TV-14,109 min,"International Movies, Music & Musicals, Romantic Movies"
s4731,Movie,MOHENjO DaRO,Ashutosh Gowariker,India,08/02/2018,TV-14,168 min,"Action & Adventure, Dramas, International Movies"
s4732,Movie,rAAJNEetI,Prakash Jha,India,08/02/2018,TV-14,162 min,"Dramas, International Movies, Thrillers"
s5002,Movie,MaLeNa pICHOt: ESTUPIDEZ COmPlEjA,"Raúl Campos, Jan Suter",Argentina,03/02/2018,TV-MA,51 min,Stand-Up Comedy
s4733,Movie,RANg DE bASaNTi,Rakeysh Omprakash Mehra,India,08/02/2018,TV-14,159 min,"Dramas, International Movies"
s4734,Movie,RoWDY raTHoRE,Prabhu Deva,India,08/02/2018,TV-14,137 min,"Action & Adventure, Comedies, International Movies"
s4735,Movie,tAmAsHA,Imtiaz Ali,India,08/02/2018,TV-14,133 min,"Dramas, International Movies, Romantic Movies"
s4736,Movie,tERE NAaL LOVe hO gAYA,Mandeep Kumar,India,08/02/2018,TV-14,127 min,"Comedies, International Movies, Romantic Movies"
s4737,Movie,THaNK YOU,Anees Bazmee,India,08/02/2018,TV-14,131 min,"Comedies, International Movies, Romantic Movies"
s4738,Movie,ThE BLUE uMBrELLA,Vishal Bhardwaj,India,08/02/2018,TV-PG,90 min,"Children & Family Movies, Dramas, Independent Movies"
s4740,Movie,bEInG nAPOLeOn,"Jesse Handsher, Olivier Roland",United States,08/01/2018,TV-MA,88 min,Documentaries
s4741,Movie,INVISIBLe,Pablo Giorgelli,Argentina,08/01/2018,TV-MA,87 min,"Dramas, Independent Movies, International Movies"
s4746,Movie,Da kATH & KIM CODE,Ted Emery,Australia,7/28/2018,TV-PG,82 min,Movies
s4747,Movie,KaTh & KiMDERelLA,Ted Emery,Australia,7/28/2018,TV-14,86 min,Comedies
s4749,Movie,THE MANSIon,Tony Datis,France,7/28/2018,TV-MA,100 min,"Comedies, Horror Movies, International Movies"
s4750,Movie,COCO Y RAULITO: CARrUSEL De tERNUrA,"Raúl Campos, Jan Suter",Mexico,7/27/2018,TV-MA,57 min,Stand-Up Comedy
s4752,Movie,EXTINctIOn,Ben Young,United States,7/27/2018,TV-MA,95 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy"
s4754,Movie,tHE BLEEDiNG EDGE,Kirby Dick,Australia,7/27/2018,TV-14,101 min,Documentaries
s4756,Movie,PArMaNU: tHE sTORY OF pOKHRAn,Abhishek Sharma,India,7/25/2018,TV-PG,124 min,"Dramas, International Movies"
s4757,Movie,iLiZA SHLESiNGeR: eLdEr MILLENNiAL,Steve Paley,United States,7/24/2018,TV-MA,72 min,Stand-Up Comedy
s4758,Movie,THE waRNING,Daniel Calparsoro,Spain,7/24/2018,TV-MA,93 min,"International Movies, Thrillers"
s4761,Movie,DUCK DUCK GOOSe,Chris Jenkins,China,7/20/2018,PG,92 min,"Children & Family Movies, Comedies"
s4766,Movie,nOTHING tO lOSE,Alexandre Avancini,Brazil,7/20/2018,PG,133 min,"Dramas, Faith & Spirituality, International Movies"
s4769,Movie,CAMArÓN: THE FIlM,Alexis Morante,Spain,7/18/2018,TV-14,105 min,"Documentaries, International Movies, Music & Musicals"
s4770,Movie,GoDZILLA ciTY ON THE EDGE OF bATtLE,"Kobun Shizuno, Hiroyuki Seshita",Japan,7/18/2018,TV-14,101 min,"Action & Adventure, Anime Features, International Movies"
s4771,Movie,goiNG fOr goLD,Clay Glen,Australia,7/15/2018,TV-G,88 min,"Children & Family Movies, Dramas, International Movies"
s4774,Movie,HOw IT eNDS,David M. Rosenthal,United States,7/13/2018,TV-MA,113 min,"Action & Adventure, Sci-Fi & Fantasy"
s4775,Movie,jIM JEffERIeS: THIS IS mE NOW,Scott Zabielski,United States,7/13/2018,TV-MA,71 min,Stand-Up Comedy
s4776,Movie,ROMINA,Diego Cohen,Mexico,7/13/2018,TV-MA,75 min,"Horror Movies, Independent Movies, International Movies"
s4780,TV Show,mR. SUNsHInE,Lee Eung-bok,South Korea,07/08/2018,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s4782,Movie,lUCIAnO mELLERA: iNFANtILOIDe,"Raúl Campos, Jan Suter",Argentina,07/06/2018,TV-14,66 min,Stand-Up Comedy
s4783,Movie,THE LEGAcY OF A WHIteTAIl dEEr HUNTER,Jody Hill,United States,07/06/2018,TV-14,83 min,"Action & Adventure, Comedies, Dramas"
s4784,Movie,THE SKIN OF ThE wOlF,Samu Fuentes,Spain,07/06/2018,TV-MA,110 min,"Dramas, Independent Movies, International Movies"
s4785,Movie,wHItE FAnG,Alexandre Espigares,France,07/06/2018,TV-PG,88 min,"Children & Family Movies, Dramas"
s4786,Movie,SOmMORE: cHANDELIER STATUS,Kevin Layne,United States,07/04/2018,TV-MA,77 min,Stand-Up Comedy
s4787,Movie,FELIpE ESPARZA: ThEY'RE nOt gOinG TO LAUGH AT YOU,Scott L. Montoya,United States,07/03/2018,TV-MA,58 min,Stand-Up Comedy
s4788,Movie,jOAn RivERS: doN'T STArT WITh ME,Scott L. Montoya,United States,07/03/2018,TV-MA,69 min,Stand-Up Comedy
s4789,Movie,kATT WiLLiAmS: kAtTPACALYPse,Marcus Raboy,United States,07/03/2018,TV-MA,61 min,Stand-Up Comedy
s4790,Movie,KING Of PEkING,Sam Voutas,China,07/02/2018,TV-14,88 min,"Comedies, Dramas, International Movies"
s4791,Movie,aNThoNy KAUN hAI?,Raj Kaushal,India,07/01/2018,TV-14,122 min,"Comedies, Dramas, International Movies"
s4792,Movie,Bo bURnHaM: WhAT.,"Bo Burnham, Christopher Storer",United States,07/01/2018,TV-MA,60 min,Stand-Up Comedy
s4793,Movie,CHALTE chaLTE,Aziz Mirza,India,07/01/2018,TV-14,166 min,"Dramas, International Movies, Romantic Movies"
s4794,Movie,DEEWANA maIN dEEwanA,K.C. Bokadia,India,07/01/2018,TV-14,107 min,"Comedies, Dramas, International Movies"
s4795,Movie,DucK BUTTeR,Miguel Arteta,United States,07/01/2018,TV-MA,94 min,"Dramas, Independent Movies, LGBTQ Movies"
s4796,Movie,I aM kalAM,Nila Madhab Panda,India,07/01/2018,TV-PG,87 min,"Children & Family Movies, Comedies, Dramas"
s4797,Movie,mY BIRtHDAY soNG,Samir Soni,India,07/01/2018,TV-14,92 min,"Dramas, International Movies, Thrillers"
s4798,Movie,naMASTEY LONDON,Vipul Amrutlal Shah,India,07/01/2018,TV-14,130 min,"Comedies, Dramas, International Movies"
s4800,Movie,SOUL robBERs,Juan Antonio de la Riva,Mexico,07/01/2018,TV-14,88 min,"Horror Movies, International Movies"
s4801,Movie,tUM MILO ToH SAHI,Kabir Sadanand,India,07/01/2018,TV-14,128 min,"Comedies, Dramas, International Movies"
s4802,Movie,whaT We sTARTED,"Bert Marcus, Cyrus Saidi",United States,07/01/2018,TV-MA,96 min,"Documentaries, Music & Musicals"
s4803,Movie,zOO,Shlok Sharma,India,07/01/2018,TV-MA,94 min,"Dramas, Independent Movies, International Movies"
s4804,Movie,BILL bURR: YOU PEoPLe ARE ALL THE SAME,Jay Karas,United States,6/30/2018,TV-MA,69 min,Stand-Up Comedy
s4806,Movie,THE MAUS,Yayo Herrero,Spain,6/30/2018,TV-MA,90 min,"Horror Movies, Independent Movies, International Movies"
s4807,Movie,cAlIBrE,Matt Palmer,United Kingdom,6/29/2018,TV-MA,101 min,"Dramas, International Movies, Thrillers"
s4809,Movie,JANI DueñAS: gRANdeS FRACAsOS DE AyER Y HOY,"Raúl Campos, Jan Suter",Chile,6/29/2018,TV-MA,77 min,Stand-Up Comedy
s4811,Movie,PEnALTY kICk,Rodrigo Triana,Colombia,6/29/2018,TV-14,89 min,"Comedies, Dramas, International Movies"
s4812,Movie,ReCoVERY bOYS,Elaine McMillion Sheldon,United States,6/29/2018,TV-MA,90 min,Documentaries
s4813,Movie,tAu,Federico D'Alessandro,United States,6/29/2018,R,98 min,"Sci-Fi & Fantasy, Thrillers"
s4815,Movie,W. KAMau beLL: PrIVATE SChoOL NEgRO,Shannon Hartman,United States,6/26/2018,TV-MA,66 min,Stand-Up Comedy
s4817,Movie,EXPELlED FrOM PaRADISe,Seiji Mizushima,Japan,6/25/2018,TV-MA,103 min,"Action & Adventure, Anime Features, Sci-Fi & Fantasy"
s4818,Movie,"TO EaCH, HER oWN",Myriam Aziza,France,6/24/2018,TV-MA,95 min,"Comedies, International Movies, LGBTQ Movies"
s4820,Movie,bRAin oN fIRE,Gerard Barrett,United States,6/22/2018,PG-13,89 min,"Dramas, Independent Movies, International Movies"
s4823,Movie,Us aND tHEm,Rene Liu,China,6/22/2018,TV-MA,119 min,"Dramas, International Movies, Romantic Movies"
s4824,Movie,hAnNAH GADsBY: NANETtE,"Madeleine Parry, Jon Olb",Australia,6/19/2018,TV-MA,70 min,Stand-Up Comedy
s4826,Movie,LUST sTORIEs,"Zoya Akhtar, Karan Johar, Anurag Kashyap, Dibakar Banerjee",India,6/15/2018,TV-MA,121 min,"Comedies, Dramas, International Movies"
s4827,Movie,MAKTUB,Oded Raz,Israel,6/15/2018,TV-MA,106 min,"Comedies, International Movies"
s4828,Movie,PACIFICuM: rEtURN To THE oCEAN,"Mariana Tschudi, Héctor Gálvez",Peru,6/15/2018,TV-G,74 min,"Documentaries, International Movies"
s4829,Movie,SEt IT uP,Claire Scanlon,United States,6/15/2018,TV-MA,106 min,"Comedies, Romantic Movies"
s4830,Movie,sUNDAy'S iLLNEsS,Ramón Salazar,Spain,6/15/2018,PG-13,113 min,"Dramas, Independent Movies, International Movies"
s4831,Movie,THE LAST hOuR,Eduardo Mendoza de Echave,Chile,6/15/2018,TV-MA,119 min,"Dramas, International Movies"
s4834,Movie,ALEX stRANgeLOVE,Craig Johnson,United States,06/08/2018,TV-MA,100 min,"Comedies, Dramas, Independent Movies"
s4835,Movie,ALI'S WEDDINg,Jeffrey Walker,Australia,06/08/2018,TV-MA,110 min,"Comedies, Independent Movies, International Movies"
s4836,Movie,fRaNCO ESCAMILLa: POr LA ANÉCDOTA,Ulises Valencia,Mexico,06/08/2018,TV-MA,66 min,Stand-Up Comedy
s4819,TV Show,LIFE SENtENCE,Not Given,United States,6/23/2018,TV-14,1 Season,TV Dramas
s4821,Movie,DERREn bROWN: mIRaCLE,Not Given,United Kingdom,6/22/2018,TV-MA,74 min,International Movies
s4837,TV Show,THE STAIRCASE,Not Given,France,06/08/2018,TV-MA,1 Season,"Crime TV Shows, Docuseries, TV Mysteries"
s4840,Movie,B.a. PAsS 2,Shadab Khan,India,06/01/2018,TV-14,126 min,"Dramas, International Movies"
s4841,Movie,BAD GEnIUs,Nattawut Poonpiriya,thailan,06/01/2018,TV-MA,130 min,"Dramas, International Movies, Thrillers"
s4843,Movie,OUTSIDe iN,Lynn Shelton,United States,06/01/2018,TV-MA,110 min,"Dramas, Independent Movies"
s4844,Movie,PEDAL THE WoRLD,Felix Starck,Germany,06/01/2018,TV-MA,85 min,"Documentaries, International Movies, Sports Movies"
s4848,Movie,sARA'S nOTEBOOk,Norberto López Amado,Spain,5/26/2018,TV-MA,117 min,"Dramas, International Movies, Thrillers"
s4850,Movie,FERNANDo sANJIao: HOmBRE,"Raúl Campos, Jan Suter",Argentina,5/25/2018,TV-MA,63 min,Stand-Up Comedy
s4851,Movie,IBIZA,Alex Richanbach,United States,5/25/2018,TV-MA,94 min,"Comedies, Romantic Movies"
s4852,Movie,StEVE MARTiN AND maRTiN SHoRT: aN eVEnING yOU WilL FoRGET fOR THE REsT OF YOUR LifE,Marcus Raboy,United States,5/25/2018,TV-14,74 min,Stand-Up Comedy
s4855,Movie,tIG NOtARo hAPPY TO BE HERE,Tig Notaro,United States,5/22/2018,TV-14,58 min,Stand-Up Comedy
s4856,Movie,cAtChInG feELINgS,Kagiso Lediga,South Africa,5/18/2018,TV-MA,117 min,"Comedies, International Movies, Romantic Movies"
s4838,TV Show,THE nIgHT SHIFT,Not Given,United States,06/07/2018,TV-14,4 Seasons,TV Dramas
s4859,Movie,KATT wILLIAmS: aMERiCaN hUSTLE (THE moVIe),Brit McAdams,United States,5/17/2018,TV-MA,89 min,Stand-Up Comedy
s4860,Movie,fOOD ON THe GO,Mercedes Cordova,Argentina,5/16/2018,TV-MA,66 mins,"Documentaries, International Movies"
s4861,Movie,AIyaARY,Neeraj Pandey,India,5/15/2018,TV-MA,158 min,"Action & Adventure, Dramas, International Movies"
s4862,Movie,LUPiN tHE 3RD: THE cASTLE Of CAGLIOSTRO: SpECIal edITION,Hayao Miyazaki,Japan,5/15/2018,PG-13,100 min,"Action & Adventure, Anime Features, Classic Movies"
s4864,Movie,aLI WOnG: hARd kNoCK wIFE,Jay Karas,United States,5/13/2018,TV-MA,64 min,Stand-Up Comedy
s4865,Movie,SpIVAK,"Anthony Abrams, Adam Larson Broder",United States,05/12/2018,TV-MA,92 min,"Comedies, Independent Movies"
s4867,Movie,CaRLOS BALLArTa: FURiA ñERA,"Raúl Campos, Jan Suter",Mexico,05/11/2018,TV-MA,63 min,Stand-Up Comedy
s4868,TV Show,EVIl GeNIUS,"Trey Borzillieri, Barbara Schroeder",United States,05/11/2018,TV-MA,1 Season,"Crime TV Shows, Docuseries, TV Mysteries"
s4869,Movie,tHE KiSSiNG BOOTH,Vince Marcello,United Kingdom,05/11/2018,TV-14,105 min,"Comedies, Romantic Movies"
s4871,Movie,HARI KONDABOLU: WarN YOuR rELATIVEs,Bobcat Goldthwait,United States,05/08/2018,TV-MA,67 min,Stand-Up Comedy
s4872,Movie,MY FUHRER,Dani Levy,Germany,05/07/2018,TV-14,91 min,"Comedies, International Movies"
s4873,Movie,fAmILY BlOOd,Sonny Mallhi,United States,05/05/2018,TV-MA,92 min,Horror Movies
s4874,Movie,PUP sTAR: wORLD TOUR,Robert Vince,Canada,05/05/2018,G,87 min,"Children & Family Movies, Comedies, Music & Musicals"
s4876,Movie,aNOn,Andrew Niccol,United Kingdom,05/04/2018,TV-MA,100 min,"Dramas, Sci-Fi & Fantasy, Thrillers"
s4877,Movie,DaNy bOON: DES HAuTS dE FRANCE,Isabelle Nanty,France,05/04/2018,TV-MA,113 min,Stand-Up Comedy
s4878,Movie,END GAmE,"Rob Epstein, Jeffrey Friedman",United States,05/04/2018,TV-PG,40 min,Documentaries
s4879,Movie,FORgIvE US oUR deBTS,Antonio Morabito,Italy,05/04/2018,TV-MA,105 min,"Dramas, International Movies"
s4898,Movie,pOCOYO sPEcIAL sPoRTS,"Guillermo Garcia, David Cantolla",Not Given,05/01/2018,TV-Y,24 min,Movies
s4881,Movie,LO MÁS SENCILlO eS COMPLICARLO TOdO,Rene Bueno,Mexico,05/04/2018,TV-14,94 min,"Comedies, International Movies, Romantic Movies"
s4882,Movie,MANHuNT,John Woo,China,05/04/2018,TV-MA,109 min,"Action & Adventure, International Movies"
s4883,Movie,THI mAI,Patricia Ferreira,Spain,05/04/2018,TV-MA,99 min,"Comedies, Dramas, International Movies"
s4884,Movie,SI sAbEN cÓmO ME PoNGo ¿pÁ QuÉ ME INVITaN?,Fernando Ayllón,Colombia,05/03/2018,TV-MA,89 min,"Comedies, International Movies"
s4885,Movie,JAIlBREAk,Jimmy Henderson,Cambodia,05/02/2018,TV-MA,92 min,"Action & Adventure, International Movies"
s4886,Movie,AJJI,Devashish Makhija,India,05/01/2018,TV-MA,105 min,"Dramas, International Movies"
s4887,Movie,CIA: cOmRADe IN amERICa,Amal Neerad,India,05/01/2018,TV-14,130 min,"Action & Adventure, Dramas, Independent Movies"
s4888,Movie,cOFFEE fOR aLL,"Fluvio Iannuci, Roly Santos",ITL,05/01/2018,TV-PG,69 min,"Documentaries, International Movies"
s4889,Movie,dARC,Julius R. Nasso,United States,05/01/2018,TV-MA,98 min,"Action & Adventure, Independent Movies"
s4890,Movie,DESPIDO PROCEDENTe,Lucas Figueroa,Argentina,05/01/2018,TV-MA,90 min,"Comedies, International Movies"
s4891,Movie,JOHN MULAnEY: kiD GORGEOus aT RaDIo cITy,Alex Timbers,United States,05/01/2018,TV-MA,65 min,Stand-Up Comedy
s4892,Movie,MY PeRfEcT ROMANCE,Justin G. Dyck,Canada,05/01/2018,PG,92 min,"Comedies, International Movies, Romantic Movies"
s4894,Movie,POCoyo & tHe spaCE CIRCuS,Alfonso Rodríguez,Spain,05/01/2018,TV-Y,25 min,Movies
s4900,Movie,SOMETImES,Priyadarshan,India,05/01/2018,TV-14,101 min,"Dramas, International Movies"
s4902,Movie,THe ClAPPER,Dito Montiel,United States,05/01/2018,R,90 min,"Comedies, Dramas, Independent Movies"
s4903,Movie,TOC TOC,Vicente Villanueva,Spain,05/01/2018,TV-MA,96 min,"Comedies, International Movies"
s4907,TV Show,BOBBy kEnNEdY FOR PRESIDEnT,Dawn Porter,Not Given,4/27/2018,TV-MA,1 Season,Docuseries
s4905,Movie,rUnninG SHAADI,Amit Roy,India,4/30/2018,TV-14,115 min,"Comedies, International Movies, Romantic Movies"
s4906,Movie,tHE PRice OF SuCCeSS,Teddy Lussi-Modeste,France,4/30/2018,TV-MA,92 min,"Dramas, International Movies"
s4908,Movie,CaNDY JaR,Ben Shelton,United States,4/27/2018,TV-14,93 min,"Children & Family Movies, Dramas, Romantic Movies"
s4910,Movie,HOly GOALiE,Curro Velázquez,Spain,4/27/2018,TV-MA,95 min,"Comedies, International Movies, Sports Movies"
s4912,Movie,THe rAchEl diViDE,Laura Brownson,United States,4/27/2018,TV-MA,105 min,Documentaries
s4913,Movie,THE WeEk Of,Robert Smigel,United States,4/27/2018,TV-14,117 min,Comedies
s4916,Movie,EniSsA AMaNi: EhReNWOrT,Max Amini,Germany,4/26/2018,TV-MA,66 min,Stand-Up Comedy
s4917,Movie,bIlL nYE: SCIENce GuY,"Jason Sussberg, David Alvarado",United States,4/25/2018,TV-PG,97 min,Documentaries
s4918,Movie,fIShTRONAUt: tHE moVIE,"Célia Catunda, Kiko Mistrorigo, Rodrigo Eba",Brazil,4/25/2018,TV-Y,78 min,Children & Family Movies
s4919,Movie,pSyCHOKINESIS,Sang-ho Yeon,South Korea,4/25/2018,TV-MA,102 min,"Action & Adventure, Comedies, International Movies"
s4920,Movie,kEVIn JAmES: NEVER DoN't GIVE UP,Andy Fickman,United States,4/24/2018,TV-PG,62 min,Stand-Up Comedy
s4921,Movie,dUdE,Olivia Milch,United States,4/20/2018,TV-MA,97 min,"Comedies, Dramas, Independent Movies"
s4922,Movie,KODAChROME,Mark Raso,Canada,4/20/2018,TV-MA,105 min,"Comedies, Dramas"
s4923,Movie,MERCURY 13,"David Sington, Heather Walsh",United States,4/20/2018,TV-PG,79 min,Documentaries
s4924,Movie,AlL THE rEASoNS tO FORGEt,Pedro Coutinho,Brazil,4/19/2018,TV-MA,90 min,"Comedies, Dramas, International Movies"
s4928,Movie,BEYOND sKYlINe,Liam O'Donnell,United States,4/15/2018,R,107 min,"Action & Adventure, Sci-Fi & Fantasy"
s4929,Movie,COMe suNDAY,Joshua Marston,United States,4/13/2018,TV-14,105 min,"Dramas, Faith & Spirituality, Independent Movies"
s4930,Movie,i aM nOT AN Easy MAN,Eleonore Pourriat,France,4/13/2018,TV-MA,99 min,"Comedies, International Movies, Romantic Movies"
s4932,Movie,PIckPOCkETS,Peter Webber,Colombia,04/12/2018,TV-MA,108 min,"Dramas, Independent Movies, International Movies"
s4933,Movie,GREG DAvieS: YOu MAgNIFICENT BEAST,Peter Orton,United Kingdom,04/10/2018,TV-MA,66 min,Stand-Up Comedy
s4935,Movie,6 BALLOONS,Marja Lewis Ryan,United States,04/06/2018,TV-MA,75 min,"Dramas, Independent Movies"
s4936,Movie,aMATEUR,Ryan Koo,United States,04/06/2018,TV-MA,96 min,"Dramas, Independent Movies, Sports Movies"
s4937,Movie,ORbITER 9,Hatem Khraiche,Spain,04/06/2018,TV-14,95 min,"Dramas, International Movies, Sci-Fi & Fantasy"
s4938,Movie,"RAM DASS, GoiNG HOME",Derek Peck,United States,04/06/2018,TV-14,32 min,"Documentaries, Faith & Spirituality"
s4939,Movie,seTH ROGEn'S HIlARitY fOr chARiTY,Ryan Polito,United States,04/06/2018,TV-MA,70 min,Stand-Up Comedy
s4940,Movie,sUN dOGS,Jennifer Morrison,Mexico,04/06/2018,TV-MA,94 min,"Comedies, Dramas, Independent Movies"
s4941,Movie,tOdO LO QUe SERÍa LUcAS lAURIeNTE,"Raúl Campos, Jan Suter",Argentina,04/06/2018,TV-MA,78 min,Stand-Up Comedy
s4944,Movie,dAY OF THe dEAD: BLOODlINe,Hèctor Hernández Vicens,Bulgaria,04/05/2018,R,91 min,"Horror Movies, Independent Movies"
s4945,Movie,FARY Is ThE nEW BlACk,Kader Aoun,France,04/03/2018,TV-MA,75 min,Stand-Up Comedy
s4946,Movie,ITTEFaq,Abhay Chopra,India,04/03/2018,TV-MA,105 min,"Dramas, International Movies, Thrillers"
s4948,Movie,a soRT oF fAMIlY,Diego Lerman,Argentina,04/01/2018,TV-14,96 min,"Dramas, International Movies, Thrillers"
s4949,Movie,BiLLU,Priyadarshan,India,04/01/2018,TV-PG,132 min,"Dramas, International Movies"
s4951,Movie,jOHN mULAnEY: NEW IN TOWn,Ryan Polito,United States,04/01/2018,TV-MA,60 min,Stand-Up Comedy
s4953,Movie,mAIN hooN Na,Farah Khan,India,04/01/2018,TV-14,171 min,"Action & Adventure, Comedies, Dramas"
s4954,Movie,mETRO,Ananda Krishnan,India,04/01/2018,TV-14,116 min,"Dramas, International Movies, Thrillers"
s4955,Movie,OM SHANtI oM,Farah Khan,India,04/01/2018,TV-14,169 min,"Comedies, Dramas, International Movies"
s4956,Movie,PAHELI,Amol Palekar,India,04/01/2018,TV-PG,134 min,"Dramas, International Movies, Romantic Movies"
s4957,Movie,pHiR BHI DIL haI HInDUStANi,Aziz Mirza,India,04/01/2018,TV-14,159 min,"Comedies, Dramas, International Movies"
s4959,Movie,rEVOLT,Joe Miale,United Kingdom,3/31/2018,R,87 min,"Action & Adventure, Sci-Fi & Fantasy"
s4960,Movie,fIRST MATCH,Olivia Newman,United States,3/30/2018,TV-MA,103 min,"Dramas, Independent Movies, Sports Movies"
s4961,Movie,HAPPY aNNivErSARY,Jared Stern,United States,3/30/2018,TV-MA,78 min,"Comedies, Romantic Movies"
s4963,Movie,SOFÍA NIñO DE rIVeRa: sElECCIÓN NATURAL,"Raúl Campos, Jan Suter",Mexico,3/30/2018,TV-MA,62 min,Stand-Up Comedy
s4964,Movie,ThE TITaN,Lennart Ruff,United Kingdom,3/30/2018,TV-MA,97 min,"Dramas, Sci-Fi & Fantasy, Thrillers"
s4966,Movie,TRAILER PARk bOYS: cOUnTDoWn TO LIqUOR dAY,Mike Clattenburg,Canada,3/30/2018,R,102 min,"Comedies, Cult Movies"
s4967,Movie,tRAIleR pARK BOYs: tHE MOViE,Mike Clattenburg,Canada,3/30/2018,R,95 min,"Comedies, Cult Movies"
s4969,TV Show,jAMES aCaSTer: REPERToIRe,Dan Lucchesi,United Kingdom,3/27/2018,TV-14,1 Season,"British TV Shows, International TV Shows, Stand-Up Comedy & Talk Shows"
s4970,Movie,bIRDsHOT,Mikhail Red,Philippines,3/26/2018,TV-MA,115 min,"Dramas, International Movies, Thrillers"
s4971,Movie,"gAME OVER, mAn!",Kyle Newacheck,United States,3/23/2018,TV-MA,102 min,"Action & Adventure, Comedies"
s4972,Movie,lAYLA M.,Mijke de Jong,Netherlands,3/23/2018,TV-MA,99 min,"Dramas, International Movies"
s4973,Movie,pARAdOX,Daryl Hannah,United States,3/23/2018,TV-MA,74 min,"Dramas, Independent Movies, Music & Musicals"
s4975,Movie,rOXANNe rOXANNE,Michael Larnell,United States,3/23/2018,TV-MA,100 min,"Dramas, Music & Musicals"
s4976,Movie,SEcrET SuPERstAR,Advait Chandan,India,3/23/2018,TV-14,150 min,"Dramas, International Movies, Music & Musicals"
s4978,Movie,BENJI,Brandon Camp,UAE,3/16/2018,TV-PG,87 min,"Children & Family Movies, Dramas"
